id,category,subcategory,food_name,local_name,aliases,serving_size,serving_unit,weight_g,calories_kcal,protein_g,carbohydrates_g,fat_g,dietary_fiber_g,total_sugars_g,saturated_fat_g,sodium_mg,cholesterol_mg,food_type,source,ingredients
2563,Proteins,Seafood,Chum Salmon Cooked,,"chum salmon cooked, chum-salmon-cooked",100,g,100,474,79.5,0,14.9,0,0,3.3,200,293,Meals / Prepared Food,curated,Fish
2564,Proteins,Seafood,Chum Salmon Raw,,"chum salmon raw, chum-salmon-raw",100,g,100,3,0.6,0,0.1,0,0,0.1,29,2,Raw,curated,Fish
2565,Proteins,Seafood,Cisco Raw,,"cisco raw, cisco-raw",100,g,100,77,15,0,1.5,0,0,0.3,42,40,Raw,curated,Cisco
2566,Proteins,Seafood,Cisco Smoked,,"cisco smoked, cisco-smoked",100,g,100,50,4.6,0,3.4,0,0,0.5,100,9,Meals / Prepared Food,curated,Cisco
2567,Proteins,Seafood,Clams Canned,,"clams canned, clams-canned",100,g,100,227,38.8,9.4,2.5,0,0,0.5,200,80,Meals / Prepared Food,curated,Clams
2568,Proteins,Seafood,Clams Fried,,"clams fried, clams-fried",100,g,100,19,1.3,1,1,0,0,0.3,68,6,Meals / Prepared Food,curated,Clams
2569,Proteins,Seafood,Clams Raw,,"clams raw, clams-raw",100,g,100,195,33.3,8.1,2.2,0,0,0.4,1400,68,Raw,curated,Clams
2570,Proteins,Seafood,Cod Canned,,"cod canned, cod-canned",100,g,100,328,71,0,2.7,0,0,0.5,700,172,Meals / Prepared Food,curated,Fish
2571,Proteins,Seafood,Cod Cooked,,"cod cooked, cod-cooked",100,g,100,189,41.1,0,1.5,0,0,0.3,100,99,Meals / Prepared Food,curated,Fish
2572,Proteins,Seafood,Cod Raw,,"cod raw, cod-raw",100,g,100,189,41.1,0,1.5,0,0,0.3,100,99,Raw,curated,Fish
2573,Proteins,Seafood,Coho Salmon Cooked,,"coho salmon cooked, coho-salmon-cooked",100,g,100,255,34.7,0,11.8,0,0,2.8,60,90,Meals / Prepared Food,curated,Fish
2574,Proteins,Seafood,Coho Salmon Raw,,"coho salmon raw, coho-salmon-raw",100,g,100,254,33.8,0,12.2,0,0,2.9,54,81,Raw,curated,Fish
2575,Proteins,Seafood,Conch Baked,,"conch baked, conch-baked",100,g,100,165,33.4,2.2,1.5,0,0,0.5,200,83,Meals / Prepared Food,curated,Conch
2576,Proteins,Seafood,Crayfish Cooked,,"crayfish cooked, crayfish-cooked",100,g,100,25,5,0,0.4,0,0,0.1,58,39,Meals / Prepared Food,curated,Crayfish
2577,Proteins,Seafood,Crayfish Raw,,"crayfish raw, crayfish-raw",100,g,100,3,0.6,0,0,0,0,0,24,4,Raw,curated,Crayfish
2578,Proteins,Seafood,Cusk Cooked,,"cusk cooked, cusk-cooked",100,g,100,106,23.1,0,0.8,0,0,0,47,50,Meals / Prepared Food,curated,Cusk
2579,Proteins,Seafood,Cusk Raw,,"cusk raw, cusk-raw",100,g,100,106,23.2,0,0.8,0,0,0.2,86,50,Raw,curated,Cusk
2580,Proteins,Seafood,Cuttlefish Cooked,,"cuttlefish cooked, cuttlefish-cooked",100,g,100,45,9.2,0.5,0.4,0,0,0.1,200,63,Meals / Prepared Food,curated,Cuttlefish
2581,Proteins,Seafood,Cuttlefish Raw,,"cuttlefish raw, cuttlefish-raw",100,g,100,22,4.6,0.2,0.2,0,0,0,100,32,Raw,curated,Cuttlefish
2582,Proteins,Seafood,Dolphinfish Cooked,,"dolphinfish cooked, dolphinfish-cooked",100,g,100,173,37.7,0,1.4,0,0,0.4,200,150,Meals / Prepared Food,curated,Dolphinfish
2583,Proteins,Seafood,Dolphinfish Raw,,"dolphinfish raw, dolphinfish-raw",100,g,100,173,37.7,0,1.4,0,0,0.4,200,149,Raw,curated,Dolphinfish
2584,Proteins,Seafood,Drum Cooked,,"drum cooked, drum-cooked",100,g,100,236,34.6,0,9.7,0,0,2.2,100,126,Meals / Prepared Food,curated,Drum
2585,Proteins,Seafood,Drum Raw,,"drum raw, drum-raw",100,g,100,236,34.7,0,9.8,0,0,2.2,100,127,Raw,curated,Drum
2586,Proteins,Seafood,Dungeness Crab Cooked,,"dungeness crab cooked, dungeness-crab-cooked",100,g,100,140,28.3,1.2,1.6,0,0,0.2,500,96,Meals / Prepared Food,curated,Crab
2587,Proteins,Seafood,Dungeness Crab Raw,,"dungeness crab raw, dungeness-crab-raw",100,g,100,140,28.4,1.2,1.6,0,0,0.2,500,96,Raw,curated,Crab
2588,Proteins,Seafood,Eastern Oyster Canned,,"eastern oyster canned, eastern-oyster-canned",100,g,100,110,11.4,6.3,4,0,0,1,200,89,Meals / Prepared Food,curated,Eastern Oyster
2589,Proteins,Seafood,Eastern Oyster Cooked,,"eastern oyster cooked, eastern-oyster-cooked",100,g,100,8,0.7,0.7,0.2,0,0,0.1,38,4,Meals / Prepared Food,curated,Eastern Oyster
2590,Proteins,Seafood,Eastern Oyster Fried,,"eastern oyster fried, eastern-oyster-fried",100,g,100,29,1.3,1.7,1.8,0,0,0.5,15,10,Meals / Prepared Food,curated,Eastern Oyster
2591,Proteins,Seafood,Eastern Oyster Raw,,"eastern oyster raw, eastern-oyster-raw",100,g,100,8,0.7,0.8,0.2,0,0,0,21,4,Raw,curated,Eastern Oyster
2592,Proteins,Seafood,Eel Cooked,,"eel cooked, eel-cooked",100,g,100,67,6.7,0,4.2,0,0,0.9,69,46,Meals / Prepared Food,curated,Eel
2593,Proteins,Seafood,Eel Raw,,"eel raw, eel-raw",100,g,100,375,37.6,0,23.8,0,0,4.8,100,257,Raw,curated,Eel
2594,Proteins,Seafood,Filet O Fish Mcdonalds,,"filet o fish mcdonalds, filet o fish mcdonald, filet o fish mcdonaldses, filet-o-fish-mcdonalds, machli",100,g,100,378,15.1,35.4,19.6,1.9,4.9,3.8,600,43,Meals / Prepared Food,curated,Fish
2595,Proteins,Seafood,Fish Fillet Fried,,"fish fillet fried, fish-fillet-fried, machli",100,g,100,211,13.3,15.4,11.2,0.5,0,2.6,500,31,Meals / Prepared Food,curated,Fish
2596,Proteins,Seafood,Fish Sticks,,"fish sticks, fish stick, fish stickses, fish-sticks, machli",100,g,100,78,3.1,6.1,4.5,0.4,0.5,1,100,8,Raw,curated,Fish
2597,Proteins,Seafood,Fish Stock,,"fish stock, fish stocks, fish-stock, machli",100,g,100,40,5.3,0,1.9,0,0,0.5,400,2,Meals / Prepared Food,curated,Fish
2598,Proteins,Seafood,Florida Pompano Cooked,,"florida pompano cooked, florida-pompano-cooked",100,g,100,186,20.8,0,10.7,0,0,4,50,56,Meals / Prepared Food,curated,Florida Pompano
2599,Proteins,Seafood,Florida Pompano Raw,,"florida pompano raw, florida-pompano-raw",100,g,100,184,20.7,0,10.6,0,0,3.9,81,56,Raw,curated,Florida Pompano
2600,Proteins,Seafood,Flounder Cooked,,"flounder cooked, flounder-cooked",100,g,100,109,19.4,0,3,0,0,0.7,500,71,Meals / Prepared Food,curated,Flounder
2601,Proteins,Seafood,Flounder Raw,,"flounder raw, flounder-raw",100,g,100,114,20.2,0,3.1,0,0,0.7,500,73,Raw,curated,Flounder
2602,Proteins,Seafood,Green Turtle Raw,,"green turtle raw, green-turtle-raw",100,g,100,25,5.6,0,0.1,0,0,0,99,14,Raw,curated,Green Turtle
2603,Proteins,Seafood,Greenland Halibut Cooked,,"greenland halibut cooked, greenland-halibut-cooked",100,g,100,760,58.6,0,56.4,0,0,9.9,300,188,Meals / Prepared Food,curated,Greenland Halibut
2604,Proteins,Seafood,Greenland Halibut Raw,,"greenland halibut raw, greenland-halibut-raw",100,g,100,759,58.6,0,56.5,0,0,9.9,300,188,Raw,curated,Greenland Halibut
2605,Proteins,Seafood,Grouper Cooked,,"grouper cooked, grouper-cooked",100,g,100,238,50.2,0,2.6,0,0,0.6,100,95,Meals / Prepared Food,curated,Grouper
2606,Proteins,Seafood,Grouper Raw,,"grouper raw, grouper-raw",100,g,100,238,50.2,0,2.6,0,0,0.6,100,96,Raw,curated,Grouper
2607,Proteins,Seafood,Haddock Cooked,,"haddock cooked, haddock-cooked",100,g,100,135,30,0,0.8,0,0,0.2,400,99,Meals / Prepared Food,curated,Haddock
2608,Proteins,Seafood,Haddock Raw,,"haddock raw, haddock-raw",100,g,100,143,31.5,0,0.9,0,0,0.2,400,104,Raw,curated,Haddock
2609,Proteins,Seafood,Haddock Smoked,,"haddock smoked, haddock-smoked",100,g,100,33,7.1,0,0.3,0,0,0,200,22,Meals / Prepared Food,curated,Haddock
2610,Proteins,Seafood,Halibut Cooked,,"halibut cooked, halibut-cooked",100,g,100,353,71.7,0,5.1,0,0,1.1,300,191,Meals / Prepared Food,curated,Halibut
2611,Proteins,Seafood,Halibut Raw,,"halibut raw, halibut-raw",100,g,100,371,75.7,0,5.4,0,0,1.2,300,200,Raw,curated,Halibut
2612,Proteins,Seafood,Herring Cooked,,"herring cooked, herring-cooked",100,g,100,290,32.9,0,16.6,0,0,3.7,200,110,Meals / Prepared Food,curated,Herring
2613,Proteins,Seafood,Herring Kippered,,"herring kippered, herring kippereds, herring-kippered",100,g,100,87,9.8,0,4.9,0,0,1.1,400,33,Raw,curated,Herring Kippered
2614,Proteins,Seafood,Herring Raw,,"herring raw, herring-raw",100,g,100,291,33,0,16.6,0,0,3.8,200,110,Raw,curated,Herring
2615,Proteins,Seafood,Jellyfish Dried,,"jellyfish dried, jellyfish-dried",100,g,100,21,3.2,0,0.8,0,0,0.2,5600,3,Meals / Prepared Food,curated,Jellyfish
2616,Proteins,Seafood,Ling Cooked,,"ling cooked, ling-cooked",100,g,100,168,36.8,0,1.2,0,0,0,300,77,Meals / Prepared Food,curated,Ling
2617,Proteins,Seafood,Ling Raw,,"ling raw, ling-raw",100,g,100,168,36.7,0,1.2,0,0,0.2,300,77,Raw,curated,Ling
2618,Proteins,Seafood,Lingcod Cooked,,"lingcod cooked, lingcod-cooked",100,g,100,329,68.4,0,4.1,0,0,0.8,200,202,Meals / Prepared Food,curated,Lingcod
2619,Proteins,Seafood,Lingcod Raw,,"lingcod raw, lingcod-raw",100,g,100,213,44.2,0,2.7,0,0,0.5,100,130,Raw,curated,Lingcod
2620,Proteins,Seafood,Lobster Cooked,,"lobster cooked, lobster-cooked",100,g,100,134,28.5,0,1.3,0,0,0.3,700,219,Meals / Prepared Food,curated,Lobster
2621,Proteins,Seafood,Lobster Raw,,"lobster raw, lobster-raw",100,g,100,116,24.8,0,1.1,0,0,0.3,600,190,Raw,curated,Lobster
2622,Proteins,Seafood,Mackerel Cooked,,"mackerel cooked, mackerel-cooked",100,g,100,231,21,0,15.7,0,0,3.7,64,66,Meals / Prepared Food,curated,Fish
2623,Proteins,Seafood,Mackerel Raw,,"mackerel raw, mackerel-raw",100,g,100,230,20.8,0,15.6,0,0,3.6,100,78,Raw,curated,Fish
2624,Proteins,Seafood,Milkfish Cooked,,"milkfish cooked, milkfish-cooked",100,g,100,54,7.4,0,2.4,0,0,0,76,19,Meals / Prepared Food,curated,Milkfish
2625,Proteins,Seafood,Milkfish Raw,,"milkfish raw, milkfish-raw",100,g,100,42,5.8,0,1.9,0,0,0.5,98,15,Raw,curated,Milkfish
2626,Proteins,Seafood,Monkfish Cooked,,"monkfish cooked, monkfish-cooked",100,g,100,27,5.3,0,0.6,0,0,0,4,9,Meals / Prepared Food,curated,Monkfish
2627,Proteins,Seafood,Monkfish Raw,,"monkfish raw, monkfish-raw",100,g,100,22,4.1,0,0.4,0,0,0.1,59,7,Raw,curated,Monkfish
2628,Proteins,Seafood,Mullet Cooked,,"mullet cooked, mullet-cooked",100,g,100,140,23.1,0,4.5,0,0,1.3,1,59,Meals / Prepared Food,curated,Mullet
2629,Proteins,Seafood,Mullet Raw,,"mullet raw, mullet-raw",100,g,100,139,23,0,4.5,0,0,1.3,98,58,Raw,curated,Mullet
2630,Proteins,Seafood,Northern Pike Cooked,,"northern pike cooked, northern-pike-cooked",100,g,100,350,76.5,0,2.7,0,0,0.5,200,155,Meals / Prepared Food,curated,Northern Pike
2631,Proteins,Seafood,Northern Pike Raw,,"northern pike raw, northern-pike-raw",100,g,100,348,76.3,0,2.7,0,0,0.5,200,154,Raw,curated,Northern Pike
2632,Proteins,Seafood,Ocean Perch Cooked,,"ocean perch cooked, ocean-perch-cooked",100,g,100,48,9.3,0,0.9,0,0,0.2,200,32,Meals / Prepared Food,curated,Ocean Perch
2633,Proteins,Seafood,Ocean Perch Raw,,"ocean perch raw, ocean-perch-raw",100,g,100,51,9.8,0,1,0,0,0.2,200,33,Raw,curated,Ocean Perch
2634,Proteins,Seafood,Octopus Cooked,,"octopus cooked, octopus-cooked",100,g,100,139,25.3,3.7,1.8,0,0,0.4,400,82,Meals / Prepared Food,curated,Octopus
2635,Proteins,Seafood,Octopus Raw,,"octopus raw, octopus-raw",100,g,100,23,4.2,0.6,0.3,0,0,0,64,14,Raw,curated,Octopus
2636,Proteins,Seafood,Oyster Cooked,,"oyster cooked, oyster-cooked",100,g,100,41,4.7,2.5,1.2,0,0,0.3,66,25,Meals / Prepared Food,curated,Oyster
2637,Proteins,Seafood,Oyster Fried,,"oyster fried, oyster-fried",100,g,100,61,2.1,6.7,3,0,0,0.8,100,18,Meals / Prepared Food,curated,Oyster
2638,Proteins,Seafood,Oyster Raw,,"oyster raw, oyster-raw",100,g,100,41,4.7,2.5,1.2,0,0,0.3,59,25,Raw,curated,Oyster
2639,Proteins,Seafood,Perch Cooked,,"perch cooked, perch-cooked",100,g,100,54,11.4,0,0.5,0,0,0.1,43,53,Meals / Prepared Food,curated,Perch
2640,Proteins,Seafood,Perch Raw,,"perch raw, perch-raw",100,g,100,55,11.6,0,0.6,0,0,0.1,37,54,Raw,curated,Perch
2641,Proteins,Seafood,Pink Salmon Canned,,"pink salmon canned, pink-salmon-canned",100,g,100,530,80.9,0,20.4,0,0,3.5,1700,226,Meals / Prepared Food,curated,Fish
2642,Proteins,Seafood,Pink Salmon Cooked,,"pink salmon cooked, pink-salmon-cooked",100,g,100,349,56,0,12,0,0,2.2,200,125,Meals / Prepared Food,curated,Fish
2643,Proteins,Seafood,Pink Salmon Raw,,"pink salmon raw, pink-salmon-raw",100,g,100,404,65.2,0,14,0,0,2.6,200,146,Raw,curated,Fish
2644,Proteins,Seafood,Pollock Cooked,,"pollock cooked, pollock-cooked",100,g,100,356,75.3,0,3.8,0,0,0.5,300,275,Meals / Prepared Food,curated,Pollock
2645,Proteins,Seafood,Pollock Raw,,"pollock raw, pollock-raw",100,g,100,355,75,0,3.8,0,0,0.5,300,274,Raw,curated,Pollock
2646,Proteins,Seafood,Pout Cooked,,"pout cooked, pout-cooked",100,g,100,279,58.4,0,3.2,0,0,1.1,200,184,Meals / Prepared Food,curated,Pout
2647,Proteins,Seafood,Pout Raw,,"pout raw, pout-raw",100,g,100,278,58.6,0,3.2,0,0,1.1,200,183,Raw,curated,Pout
2648,Proteins,Seafood,Queen Crab Cooked,,"queen crab cooked, queen-crab-cooked",100,g,100,98,20.2,0,1.3,0,0,0.2,600,60,Meals / Prepared Food,curated,Crab
2649,Proteins,Seafood,Queen Crab Raw,,"queen crab raw, queen-crab-raw",100,g,100,25,5.2,0,0.3,0,0,0.1,200,16,Raw,curated,Crab
2650,Proteins,Seafood,Rainbow Smelt Cooked,,"rainbow smelt cooked, rainbow-smelt-cooked",100,g,100,35,6.4,0,0.9,0,0,0.2,47,26,Meals / Prepared Food,curated,Rainbow Smelt
2651,Proteins,Seafood,Rainbow Smelt Raw,,"rainbow smelt raw, rainbow-smelt-raw",100,g,100,27,5,0,0.7,0,0,0.1,19,20,Raw,curated,Rainbow Smelt
2652,Proteins,Seafood,Rainbow Trout Cooked,,"rainbow trout cooked, rainbow-trout-cooked",100,g,100,119,16.9,0,5.2,0,0,1.2,41,50,Meals / Prepared Food,curated,Rainbow Trout
2653,Proteins,Seafood,Rainbow Trout Raw,,"rainbow trout raw, rainbow-trout-raw",100,g,100,111,15.8,0,4.9,0,0,1.1,22,47,Raw,curated,Rainbow Trout
2654,Proteins,Seafood,Red Salmon Sockeye Filets Smoked,,"red salmon sockeye filets smoked, red-salmon-sockeye-filets-smoked",100,g,100,373,65.5,0,12.3,0,0,2.8,65,167,Meals / Prepared Food,curated,Fish
2655,Proteins,Seafood,Rockfish Cooked,,"rockfish cooked, rockfish-cooked",100,g,100,162,33.1,0,2.4,0,0,0.6,100,91,Meals / Prepared Food,curated,Rockfish
2656,Proteins,Seafood,Rockfish Raw,,"rockfish raw, rockfish-raw",100,g,100,172,35.1,0,2.6,0,0,0.7,100,96,Raw,curated,Rockfish
2657,Proteins,Seafood,Roe Cooked,,"roe cooked, roe-cooked",100,g,100,58,8.1,0.5,2.3,0,0,0.5,55,136,Meals / Prepared Food,curated,Roe
2658,Proteins,Seafood,Roe Raw,,"roe raw, roe-raw",100,g,100,20,3.1,0.2,0.9,0,0,0.2,52,52,Raw,curated,Roe
2659,Proteins,Seafood,Sablefish Cooked,,"sablefish cooked, sablefish-cooked",100,g,100,755,51.9,0,59.3,0,0,12.4,200,190,Meals / Prepared Food,curated,Sablefish
2660,Proteins,Seafood,Sablefish Raw,,"sablefish raw, sablefish-raw",100,g,100,753,51.8,0,59.1,0,0,12.4,200,189,Raw,curated,Sablefish
2661,Proteins,Seafood,Salmon Canned,,"salmon canned, salmon-canned",100,g,100,520,79.1,0,20.3,0,0,5.5,1800,144,Meals / Prepared Food,curated,Fish
2662,Proteins,Seafood,Salmon Cooked,,"salmon cooked, salmon-cooked",100,g,100,733,78.7,0,44,0,0,8.5,200,224,Meals / Prepared Food,curated,Fish
2663,Proteins,Seafood,Salmon Nuggets,,"salmon nuggets, salmon nugget, salmon nuggetses, salmon-nuggets",100,g,100,60,3.6,4,3.3,0,0,0.4,5,7,Meals / Prepared Food,curated,Fish
2664,Proteins,Seafood,Salmon Raw,,"salmon raw, salmon-raw",100,g,100,824,80.9,0,53.1,0,0,12.1,200,218,Raw,curated,Fish
2665,Proteins,Seafood,Salt Mackerel,,"salt mackerel, salt mackerels, salt-mackerel",100,g,100,415,25.2,0,34.1,0,0,9.7,6100,129,Raw,curated,Fish
2666,Proteins,Seafood,Scallop Imitation,,"scallop imitation, scallop imitations, scallop-imitation",100,g,100,28,3.6,3,0.1,0,0,0.1,200,6,Raw,curated,Scallop Imitation
2667,Proteins,Seafood,Scallop Raw,,"scallop raw, scallop-raw",100,g,100,10,1.8,0.5,0.1,0,0,0.1,57,4,Raw,curated,Scallop
2668,Proteins,Seafood,Scallops Cooked,,"scallops cooked, scallops-cooked",100,g,100,11,2.1,0.5,0.1,0,0,0.1,60,4,Meals / Prepared Food,curated,Scallops
2669,Proteins,Seafood,Scallops Fried,,"scallops fried, scallops-fried",100,g,100,64,2.6,6.4,3.2,0,0,0.8,200,18,Meals / Prepared Food,curated,Scallops
2670,Proteins,Seafood,Scup Cooked,,"scup cooked, scup-cooked",100,g,100,68,12.1,0,1.8,0,0,0,61,34,Meals / Prepared Food,curated,Scup
2671,Proteins,Seafood,Scup Raw,,"scup raw, scup-raw",100,g,100,174,31.3,0,4.5,0,0,1.1,82,86,Raw,curated,Scup
2672,Proteins,Seafood,Sea Bass Cooked,,"sea bass cooked, sea-bass-cooked",100,g,100,125,23.9,0,2.6,0,0,0.7,58,54,Meals / Prepared Food,curated,Sea Bass
2673,Proteins,Seafood,Sea Bass Raw,,"sea bass raw, sea-bass-raw",100,g,100,125,23.8,0,2.6,0,0,0.7,84,53,Raw,curated,Sea Bass
2674,Proteins,Seafood,Seatrout Cooked,,"seatrout cooked, seatrout-cooked",100,g,100,247,39.9,0,8.6,0,0,2.4,100,197,Meals / Prepared Food,curated,Seatrout
2675,Proteins,Seafood,Seatrout Raw,,"seatrout raw, seatrout-raw",100,g,100,248,39.8,0,8.6,0,0,2.4,100,198,Raw,curated,Seatrout
2676,Proteins,Seafood,Shark Cooked,,"shark cooked, shark-cooked",100,g,100,65,5.3,1.8,3.9,0,0,0.9,68,17,Meals / Prepared Food,curated,Shark
2677,Proteins,Seafood,Shark Raw,,"shark raw, shark-raw",100,g,100,37,5.9,0,1.3,0,0,0.3,3,14,Raw,curated,Shark
2678,Proteins,Seafood,Sheepshead Cooked,,"sheepshead cooked, sheepshead-cooked",100,g,100,234,48.4,0,3,0,0,0.7,100,119,Meals / Prepared Food,curated,Sheepshead
2679,Proteins,Seafood,Sheepshead Raw,,"sheepshead raw, sheepshead-raw",100,g,100,257,48.1,0,5.7,0,0,1.4,200,119,Raw,curated,Sheepshead
2680,Proteins,Seafood,Shrimp Canned,,"shrimp canned, jhinga, shrimp-canned",100,g,100,128,26.1,0,1.7,0,0,0.2,1100,323,Meals / Prepared Food,curated,Prawns/Shrimp
2681,Proteins,Seafood,Shrimp Cooked,,"shrimp cooked, jhinga, shrimp-cooked",100,g,100,7,1.3,0,0.1,0,0,0,12,12,Meals / Prepared Food,curated,Prawns/Shrimp
2682,Proteins,Seafood,Shrimp Fried,,"shrimp fried, jhinga, shrimp-fried",100,g,100,52,1.3,4.8,3.2,0.1,0.1,0.7,200,10,Meals / Prepared Food,curated,Prawns/Shrimp
2683,Proteins,Seafood,Shrimp Imitation,,"shrimp imitation, jhinga, shrimp imitations, shrimp-imitation",100,g,100,29,3.5,2.6,0.4,0,0,0,200,10,Raw,curated,Prawns/Shrimp
2684,Proteins,Seafood,Shrimp Raw,,"shrimp raw, jhinga, shrimp-raw",100,g,100,4,0.7,0,0,0,0,0.1,83,6,Raw,curated,Prawns/Shrimp
2685,Proteins,Seafood,Skipjack Tuna Cooked,,"skipjack tuna cooked, skipjack-tuna-cooked",100,g,100,407,86.9,0,4,0,0,1.3,100,185,Meals / Prepared Food,curated,Fish
2686,Proteins,Seafood,Snapper Cooked,,"snapper cooked, snapper-cooked",100,g,100,218,44.7,0,2.9,0,0,0.6,66,80,Meals / Prepared Food,curated,Snapper
2687,Proteins,Seafood,Snapper Raw,,"snapper raw, snapper-raw",100,g,100,218,44.7,0,2.9,0,0,0.6,100,81,Raw,curated,Snapper
2688,Proteins,Seafood,Sockeye Salmon Canned,,"sockeye salmon canned, sockeye-salmon-canned",100,g,100,563,79.5,0,24.9,0,0,4.9,1400,266,Meals / Prepared Food,curated,Fish
2689,Proteins,Seafood,Sockeye Salmon Cooked,,"sockeye salmon cooked, sockeye-salmon-cooked",100,g,100,493,82.1,0,17.3,0,0,3,300,189,Meals / Prepared Food,curated,Fish
2690,Proteins,Seafood,Sockeye Salmon Raw,,"sockeye salmon raw, sockeye-salmon-raw",100,g,100,562,84.4,0,22.2,0,0,4.7,400,210,Raw,curated,Fish
2691,Proteins,Seafood,Spiny Lobster Cooked,,"spiny lobster cooked, spiny-lobster-cooked",100,g,100,233,43,5.1,3.2,0,0,0.5,400,147,Meals / Prepared Food,curated,Spiny Lobster
2692,Proteins,Seafood,Spiny Lobster Raw,,"spiny lobster raw, spiny-lobster-raw",100,g,100,234,43.1,5.1,3.2,0,0,0.5,400,146,Raw,curated,Spiny Lobster
2693,Proteins,Seafood,Spot Cooked,,"spot cooked, spot-cooked",100,g,100,79,11.9,0,3.1,0,0,0.9,22,38,Meals / Prepared Food,curated,Spot
2694,Proteins,Seafood,Spot Raw,,"spot raw, spot-raw",100,g,100,79,11.8,0,3.1,0,0,0.9,22,38,Raw,curated,Spot
2695,Proteins,Seafood,Squid Fried,,"squid fried, squid-fried",100,g,100,140,14.4,6.2,6,0,0,1.5,200,208,Meals / Prepared Food,curated,Squid
2696,Proteins,Seafood,Squid Raw,,"squid raw, squid-raw",100,g,100,26,4.4,0.9,0.4,0,0,0.1,90,66,Raw,curated,Squid
2697,Proteins,Seafood,Sturgeon Cooked,,"sturgeon cooked, sturgeon-cooked",100,g,100,184,28.2,0,7,0,0,1.6,19,105,Meals / Prepared Food,curated,Sturgeon
2698,Proteins,Seafood,Sturgeon Raw,,"sturgeon raw, sturgeon-raw",100,g,100,30,4.6,0,1.1,0,0,0.3,7,17,Raw,curated,Sturgeon
2699,Proteins,Seafood,Sturgeon Smoked,,"sturgeon smoked, sturgeon-smoked",100,g,100,49,8.8,0,1.2,0,0,0.3,200,23,Meals / Prepared Food,curated,Sturgeon
2700,Proteins,Seafood,Sucker Cooked,,"sucker cooked, sucker-cooked",100,g,100,148,26.6,0,3.7,0,0,0.7,19,66,Meals / Prepared Food,curated,Sucker
2701,Proteins,Seafood,Sucker Raw,,"sucker raw, sucker-raw",100,g,100,146,26.6,0,3.7,0,0,0.7,0,65,Raw,curated,Sucker
2702,Proteins,Seafood,Surimi,,"surimi, surimis",100,g,100,28,4.3,1.9,0.3,0,0,0.1,42,8,Raw,curated,Surimi
2703,Proteins,Seafood,Sweet Gefilte Fish,,"sweet gefilte fish, machli, sweet gefilte fishes, sweet-gefilte-fish",100,g,100,35,3.8,3.1,0.7,0,0,0.2,200,13,Raw,curated,Fish
2704,Proteins,Seafood,Swordfish Cooked,,"swordfish cooked, swordfish-cooked",100,g,100,182,24.9,0,8.4,0,0,2,100,83,Meals / Prepared Food,curated,Swordfish
2705,Proteins,Seafood,Swordfish Raw,,"swordfish raw, swordfish-raw",100,g,100,196,26.7,0,9,0,0,2.2,100,90,Raw,curated,Swordfish
2706,Proteins,Seafood,Tilapia Cooked,,"tilapia cooked, tilapia-cooked",100,g,100,111,22.8,0,2.3,0,0,0.8,11,50,Meals / Prepared Food,curated,Fish
2707,Proteins,Seafood,Tilapia Raw,,"tilapia raw, tilapia-raw",100,g,100,111,23.3,0,2,0,0,0.7,9,58,Raw,curated,Fish
2708,Proteins,Seafood,Tilefish Cooked,,"tilefish cooked, tilefish-cooked",100,g,100,441,73.5,0,14.1,0,0,2.6,200,192,Meals / Prepared Food,curated,Tilefish
2709,Proteins,Seafood,Tilefish Raw,,"tilefish raw, tilefish-raw",100,g,100,371,67.6,0,8.9,0,0,1.7,200,193,Raw,curated,Tilefish
2710,Proteins,Seafood,Trout Cooked,,"trout cooked, trout-cooked",100,g,100,118,16.5,0,5.3,0,0,0.9,27,46,Meals / Prepared Food,curated,Trout
2711,Proteins,Seafood,Trout Raw,,"trout raw, trout-raw",100,g,100,117,16.4,0,5.2,0,0,0.9,51,46,Raw,curated,Trout
2712,Proteins,Seafood,Tuna Canned,,"tuna canned, tuna-canned",100,g,100,102,18.9,0,2.4,0,0,0.6,300,34,Meals / Prepared Food,curated,Fish
2713,Proteins,Seafood,Tuna Salad,,"tuna salad, tuna salads, tuna-salad",100,g,100,383,32.9,19.3,19,0,0,3.2,800,27,Meals / Prepared Food,curated,Fish
2714,Proteins,Seafood,Turbot Cooked,,"turbot cooked, turbot-cooked",100,g,100,388,65.4,0,12,0,0,0,600,197,Meals / Prepared Food,curated,Turbot
2715,Proteins,Seafood,Turbot Raw,,"turbot raw, turbot-raw",100,g,100,388,65.5,0,12,0,0,3.1,600,196,Raw,curated,Turbot
2716,Proteins,Seafood,Vegetable Salad with Shrimp,,"vegetable salad with shrimp, jhinga, vegetable salad with shrimps, vegetable-salad-with-shrimp",100,g,100,71,9.7,4.4,1.7,0,0,0.4,300,120,Meals / Prepared Food,curated,Prawns/Shrimp
2717,Proteins,Seafood,Walleye Pike Cooked,,"walleye pike cooked, walleye-pike-cooked",100,g,100,148,30.4,0,1.9,0,0,0.4,69,136,Meals / Prepared Food,curated,Walleye Pike
2718,Proteins,Seafood,Walleye Pike Raw,,"walleye pike raw, walleye-pike-raw",100,g,100,148,30.4,0,1.9,0,0,0.4,11,137,Raw,curated,Walleye Pike
